time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-22 00:00:00+00:00,,,5,1
2024-12-24 00:00:00+00:00,2.0,2.0,3,3
2024-12-26 00:00:00+00:00,,,1,1
2024-12-27 00:00:00+00:00,,,1,1
2024-12-29 00:00:00+00:00,,,1,1
2024-12-31 00:00:00+00:00,1.0,1.0,1,1
2025-01-01 00:00:00+00:00,,,1,1
2025-01-02 00:00:00+00:00,,,6,2
2025-01-03 00:00:00+00:00,,,3,3
2025-01-04 00:00:00+00:00,,,3,3
