referrer,views_total,views_unique
news.ycombinator.com,106,59
Google,54,15
discuss.pytorch.kr,27,8
hn.algolia.com,4,4
github.com,4,4
t.co,2,2
hnrankings.info,2,1
app.clickup.com,1,1
feedly.com,1,1
serializer.io,1,1
