referrer,views_total,views_unique
Google,22,13
discuss.pytorch.kr,15,1
chatgpt.com,6,3
bryceyork.com,5,4
github.com,4,3
gemini.google.com,3,1
news.ycombinator.com,2,2
osssoftware.org,1,1
