referrer,views_total,views_unique
Google,172,24
bryceyork.com,8,3
linkedin.com,4,2
github.com,4,1
news.ycombinator.com,3,3
osssoftware.org,2,1
meetbryce.github.io,1,1
hnrankings.info,1,1
