referrer,views_total,views_unique
Google,170,23
github.com,19,2
bryceyork.com,7,2
linkedin.com,4,2
news.ycombinator.com,2,2
osssoftware.org,2,1
hnrankings.info,1,1
meetbryce.github.io,1,1
