referrer,views_total,views_unique
Google,24,16
discuss.pytorch.kr,15,1
bryceyork.com,6,5
github.com,2,2
news.ycombinator.com,2,2
perplexity.ai,2,1
chatgpt.com,2,1
search.brave.com,1,1
osssoftware.org,1,1
