referrer,views_total,views_unique
news.ycombinator.com,2800,2082
hckrnews.com,24,23
github.com,13,13
discuss.pytorch.kr,12,4
linkedin.com,9,9
Google,9,7
brutalist.report,8,8
devurls.com,7,2
hackerweb.app,6,6
hn.algolia.com,4,4
