referrer,views_total,views_unique
Google,21,15
bryceyork.com,5,4
github.com,2,2
news.ycombinator.com,2,2
perplexity.ai,2,1
chatgpt.com,2,1
search.brave.com,1,1
osssoftware.org,1,1
