referrer,views_total,views_unique
bryceyork.com,26,9
Google,12,10
discuss.pytorch.kr,8,1
news.ycombinator.com,2,2
osssoftware.org,1,1
github.com,1,1
search.brave.com,1,1
chatgpt.com,1,1
